"Sir Thomas Mun (17 June 1571 – 21 July 1641) was an English writer on economics and is often referred to as the last of the early mercantilists. Most notably, he is known for serving as the director of the East India Company. Due to his strong belief in the state and his prior experience as a merchant, Mun took on a prominent role during the economic depression which began in 1620. To defend the East India Company and to regain England's economic stability, Mun published A Discourse of Trade from England unto the East-Indies. Through mercantilist principles, Mun created a proposed set of \""means to enrich a kingdom\"" which centred on ensuring that exports exceeded imports. In other words, Mun advocated for achieving a positive balance of trade which would cause England's wealth to steadily increase. Thomas Mun is also widely considered to be a sophisticated thinker and has become a hugely important part of the history of economic theory.",Agent,Person,Economist
"Danielle Poleschuk (born 23 January 1986 in Winnipeg, Manitoba) is a Canadian freestyle skier. She competed at the 2010 Winter Olympics in Vancouver in the women's ski cross competition and was eliminated in the 1/8 round. Poleschuk was a Calgary resident as of early 2010.",Agent,WinterSportPlayer,Skier
"Ivan Lapčević (Иван Лапчевић, born 26 March 1976 in Kruševac, Serbia) is a former Serbian handball player, playing as left back for F.C Barcelona, Gummersbach, MKB Veszprem. He now works as a sports manager. In 2010, he joined Spanish team Puerto Sagunto. In 2011, he joined Italian div. 2 team Romagna.",Agent,Athlete,HandballPlayer
"Aelia Sophia (c. 530 – c./aft. 601) was the Empress consort of Justin II of the Byzantine Empire from 565 to 578. She was specifically interested in economic matters and was involved in financial matters during Justin's reign. During his bouts of insanity, she acted as regent.",Agent,Person,Monarch
"Saint Gildard or Gildardus, also known as Saint Godard or Godardus (c. 448 – c. 525), was the Bishop of Rouen from 488 to 525. He is venerated as a saint of the Roman Catholic Church, and the missal of the Sarum Rite refers to him as a confessor.",Agent,Cleric,Saint
"Freedom From is a Minneapolis, Minnesota based record label which primarily focuses on the international noise underground genre. The label was founded in 1996 with its first official release by a San Francisco three-piece named Job. Up until early 1998, the labels focus was singularly cassettes, with the most well-known being the infamous Thurston Moore/Beck/Tom Surgal cassette. During the course of its primary existence, FF often released either the first or first widely available release by many bands, including Jason Lescalleet, Hair Police, Sightings, No Doctors, Milovan Srdenovic, Violent Ramp, Reynols and many more. Freedom From was also one of the first entities to book and promote shows nationally for experimental/weird bands from 2001-2004, including the first major tours for bands like Wolf Eyes, Sightings, No Doctors, Hair Police, Mammal, Nautical Almanac and more. Freedom From also helped bring to prominence the last years of the infamous Church venue in Minneapolis, bringing bands like Animal Collective, Coachwhips, Wolf Eyes, Numbers, 25 Suaves, Glass Candy, Chromatics and many more for their first ever shows in the Twin Cities area. Finally, Freedom From is also known for the De Stijl/Freedom From and End Times Festivals, bringing in artists like Tony Conrad, The Boredoms, XBXRX, NNCK, Gang Gang Dance, Zip Code Rapists, Borbetomags, Smegma, Burning Star Core, Devendra Banhart, Arthur Doyle and many more. Since 2006, the label has released very few releases, and has booked even fewer shows. However, 2012 has seen a significant increase in FF activities, and a bevy of new releases and shows are due for release in October, 2012. The label is maintained to this day by founder and CEO Matthew St-Germaine. Freedom From is best known for its eschewing of conventional record business tactics in favor of an absolute aestheticizing of experience. Freedom From's catalog includes a wildly diverse sampling of the fringes of artistic and sonic exploration.",Agent,Company,RecordLabel
"Enrico Kölling (occasionally spelled Enrico Koelling or Enrico Kolling) (born 27 February 1990) is a German light heavyweight boxer, fighting out of German capital Berlin, his hometown.",Agent,Boxer,AmateurBoxer
"Mutiny on the Bunny is a Looney Tunes cartoon short starring Bugs Bunny, directed by Friz Freleng and released by Warner Brothers studios in 1950. The cartoon was made in 1948 but not released until 1950. It features Bugs Bunny and Yosemite Sam as \""Shanghai Sam\"". It is one of three nautical-themed shorts with Sam as a pirate, along with Buccaneer Bunny (1947) and Captain Hareblower (1954). The title is a reference to the film Mutiny on the Bounty.",Work,Cartoon,HollywoodCartoon
"Ellen Perez (born 10 October 1995) is an Australian tennis player. Perez has won one title on the ITF circuit, and her career high rankings in singles and doubles are 585 and 400 respectively. Perez made her WTA debut at the 2016 Australian Open, competing in the main draw of the doubles tournament with Belinda Woolcock; however, they lost in the first round to Jessica Moore and Storm Sanders. She has been attending the University of Georgia since 2014.",Agent,Athlete,TennisPlayer
"The Boston Opera House  is a performing arts venue located at 539 Washington St. in Boston, Massachusetts. Originally built as a movie palace, it opened on October 29, 1928 and was rededicated in 1980 as a home for the Opera Company of Boston. Completely restored in 2004, the theater currently serves as the home of the Boston Ballet and also presents touring Broadway shows.",Place,Venue,Theatre
"The Navajo Nation Council is the legislative branch of the Navajo Nation Government. The Council meets at the Navajo Nation Council Chamber in Window Rock, Arizona. Councilors are chosen through direct election. The Council is composed of 24 district councilors who represent 110 municipal chapters within the three states of Arizona, New Mexico, and Utah which comprise the the Navajo Nation Tribal Government. The council meets four times a year with additional special sessions held in the Navajo Nation Council Chamber and member offices at the Navajo Nation Governmental Campus at Window Rock, AZ. The council delegates represent individual districts composed of clustered chapters. Delegates to the Council must be members of the Navajo Nation and be at least twenty five years of age. The Council selects a Speaker, chosen from among all councilors, to preside over the day-to-day functions of the Council for a two year term.",Agent,Organisation,Legislature
"Suzy Spafford, also known as Suzy Spafford Lidstrom (born 1945), is an American cartoonist best known for drawing whimsical animal characters. Her \""Suzy's Zoo\"" line of greeting cards, stickers, stationery, calendars, and similar products is sold in thousands of stores all over the world. She has also written several dozen books for children, including the Tales from Duckport series.",Agent,Artist,ComicsCreator
"The Golden Triangle Festival was a golf tournament on the LPGA Tour, played only in 1959. It was played at the PGA National Golf Club in Dunedin, Florida. Beverly Hanson won the event.",Event,Tournament,GolfTournament
"Monica Marie Márquez (born 1969) is an associate justice of the Colorado Supreme Court. Previously a Deputy Colorado Attorney General, she was appointed by Governor Bill Ritter to the Supreme Court in 2010 to fill the vacancy created by the retirement of Chief Justice Mary Mullarkey. She was sworn in on December 10, 2010.",Agent,Person,Judge
"Robin Figren (born March 7, 1988) is a professional Swedish ice hockey player. He is currently playing for the Frölunda HC in the Swedish Hockey League. Figren was selected 70th overall in the third round of the 2006 NHL Entry Draft by the New York Islanders.",Agent,WinterSportPlayer,IceHockeyPlayer
"The discography of Italian singer Giusy Ferreri consists of four studio albums, two compilation albums, one extended play, twenty-three singles—including six as a featured artist—and thirteen music videos. Giusy Ferreri debuted in May 2005, with the release of the single \""Il party\"", which failed to achieve commercial success. In 2008 she finished as the runner-up of the first series of Italian talent show X Factor.Shortly after the end of the competition, she released the single \""Non ti scordar mai di me\"" and the extended play with the same title, which sold over 300,000 copies in Italy. Ferreri's first studio album, Gaetana, was released in November 2008, preceded by the single \""Novembre\"". According to Musica e Dischi, the album sold in excess of 700,000 copies in Italy. Gaetana also spawned the singles \""Stai fermo lì\"" and \""La scala (The Ladder)\"", and it was also successful in Greece, where it was certified platinum by IFPI. In 2009, Ferreri recorded and released the album Fotografie, entirely composed of covers of both Italian and international songs. The album was preceded by the single \""Ma il cielo è sempre più blu\"", a recording of Rino Gaetano's 1975 hit. \""Come pensi possa amarti\"" and \""Il mare verticale\"" were simultaneously released as additional singles from Fotografie, while the album's final single was a posthumous duet with Luigi Tenco, \""Ciao amore ciao\"". In 2011, Ferreri competed in 61st Sanremo Music Festival, performing the song \""Il mare immenso\"", which later became a gold-selling single in Italy. The song launched her third studio album, Il mio universo, released by Sony Music in February of the same year.Three years later, Ferreri returned to compete in the 64th edition of the contest. Among her entries, \""L'amore possiede il bene\"" and \""Ti porto a cena con me\"", the latter reached the final of the contest and was chosen as the lead single from her fourth studio album, L'attesa. In 2015, she appeared as a featured artist on Baby K's \""Roma-Bangkok\"", which became the best-selling single of the year. The song was later included in Ferreri's Hits, which was also preceded by the single \""Volevo te\"", certified platinum by the Federation of the Italian Music Industry.",Work,MusicalWork,ArtistDiscography
